Project Name,Suspect USDT support?,Skip,Added,Web3 but no stablecoin,General Stablecoin Adoption,To be Added,Processed?,In Admin,TG/TON appstore (no main URL),Final Status,Website,X Link,X Handle,Telegram,Category,Release Date,Product Status,The Grid Status,Profile Name,Root ID,Matched URL,Matched via,Ecosystem/Chain,Source,Notes,Evidence & Source URLs
FA2 Bakery,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://fa2-bakery.netlify.app/,,,,NFT Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,FA2 token creation tool,
Chainborn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://chainborn.xyz/,,,,Games,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Blockchain game,
Tezos Cartel HQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tezoscartel.xyz/,,,,Games,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Gaming platform,
oncyber,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://oncyber.io/,,,,VR / Metaverse,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Virtual reality/metaverse platform,
Tezos Foundation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tezos.foundation/,,,,Foundations,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos blockchain foundation,
The Tezos Community,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://thetezos.com/,,,,Communities,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos community hub,
Tezos Commons,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tezoscommons.org/,,,,Communities,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Supports ideas; individuals and organizations building digital commonwealth,
Tezos Pepe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tezospepe.com/,,,,Communities,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos community,
Nomadic Labs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.nomadic-labs.com/,,,,Development Teams,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,R&D; core development; and adoption assistance for Benelux,
Trilitech,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.trili.tech/,,,,Development Teams,,,✅ Found,Trilitech,id1748266722-QW9-vIqgRhevRYAO-5xpag,https://admin.thegrid.id/profiles/?rootId=id1748266722-QW9-vIqgRhevRYAO-5xpag,URL: urlMain,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Core development and adoption assistance,
Marigold,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.marigold.dev/,,,,Development Teams,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Testing and developing Tezos Protocol upgrades,
Homebase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://tezos-homebase.io/,,,,DAO Tools,,,✅ Found,Homebase,138,https://admin.thegrid.id/profiles/?rootId=138,Name: Profile,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Create; join; and participate in DAO voting,
XTZ News,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://xtz.news/en/,,,,News,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos news platform,
#BlockchainEvolved,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.youtube.com/@BlockchainEvolved,,,,Audio/Video,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,YouTube show about Tezos protocol and ecosystem,
1M TPS demo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.youtube.com/watch?v=2EgjMvEIGww,,,,Audio/Video,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Demo of 1 million TPS on Tezos from TEZDEV 2023,
Mailchain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.mailchain.com/,,,,Communication,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Multichain secured emailing application,
tzStats,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tzstats.com/,,,,Block Explorers,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos statistics and explorer,
BetterCallDev,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://better-call.dev/,,,,Block Explorers,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Blockchain interaction by UI,
Baking Bad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://baking-bad.org/,,,,Block Explorers,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Check staking rewards and delegation services,
Bandog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://bandog.tez.page/,,,,Block Explorers,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Collect and analyze Tezos address data,
Tezos Agora,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://forum.tezosagora.org/,,,,Documentation,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Forum for Tezos ideas and proposals,
Octez Documentation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tezos.gitlab.io/introduction/tezos.html,,,,Documentation,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Official Octez and protocol documentation,
Open Tezos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://opentezos.com/,,,,Documentation,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos learning platform,
Tezos Tutorials,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://docs.tezos.com/tutorials/,,,,Documentation,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Official Tezos tutorials,
Tez Capital,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://docs.tez.capital/,,,,Baking Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tools for Tezos bakers,
La Boulange,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/LaBoulange/tezos-baker/,,,,Baking Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos baker tools,
Tezpay Extensions,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/LaBoulange/tezpay-extensions,,,,Baking Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Extensions for Tezpay,
Pyrometer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://gitlab.com/tezos-kiln/pyrometer,,,,Baking Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Monitoring tool for Tezos nodes and bakers,
Pyrometer Discord Notify,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/SomeBadCoding/pyrometer-notify,,,,Baking Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Discord webhook for Pyrometer messages,
Sign In With Tezos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://siwt.xyz/,,,,Development Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Node.js package for user auth via token ownership,
Ligo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://ligolang.org/,,,,Development Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Smart contract language for Tezos,
Alis.is Tea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/alis-is/tea,,,,Development Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Self-contained smart contracts development environment,
TezBox,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/tez-capital/tezbox,,,,Development Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Tezos sandbox for local chain development,
magic.link,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://magic.link/docs/blockchains/featured-chains/tezos,,,,Development Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Wallet-as-a-service with NFT capabilities,
dappetizer.dev,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://dappetizer.dev/,,,,Development Tools,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Framework for indexing Tezos smart contracts,
TezTok,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.teztok.com/docs,,,,APIs,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,GraphQL API for NFT data across Tezos marketplaces,
TzKT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://api.tzkt.io/,,,,APIs,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Comprehensive Tezos blockchain data API,
objkt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://docs.objkt.com/product,,,,APIs,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,API for largest Tezos NFT marketplace,
Etherlink,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.etherlink.com/,,,,Rollups,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,EVM-compatible layer 2 on Tezos,
Etherlink Explorer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://etherlink.blockscout.com/,,,,Rollups,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Block explorer for Etherlink,
Etherlink Bridge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://bridge.etherlink.com/,,,,Rollups,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Bridge for Etherlink,
Teia/HEN Tools Repo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/teia-community/teia-docs/wiki/Tools-made-by-the-community,,,,MISC,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Community-made tools repository,
Awesome Etherlink List,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://mylynx.xyz/etherlink,,,,MISC,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Curated list of Etherlink resources,
lockt.io,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://lockt.io/,,,,MISC,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Lock content behind proof-of-ownership gates,
XTZ Chad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://xtzchad.xyz/,,,,MISC,,,❌ Not found,,,,,tezos,https://github.com/TheTezosCommunity/awesome-tezos,Collection of fun and useful Tezos tools,
